X,Y,OBJECTID,GISID,POSTCODE,DISTRICT,LOCATIE,K_PAAL_NR,PAALTYPE,DETECTIE,DRUKKNOPPEN,SAMENSTELLING,INVENTARISATIE
4.39730744375851,51.221370642854723,136554,VKL_0144,2000,ANTWERPEN,Ernest Van Dijckkaai / Suikerrui / Steenplein,K645_08,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.397129038852724,51.221095933472867,136555,VKL_0145,2000,ANTWERPEN,Ernest Van Dijckkaai / Suikerrui / Steenplein,K645_10,GEWOON,GEEN,BLINDEN_PRISMA,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.39728823286674,51.221236866273692,136556,VKL_0146,2000,ANTWERPEN,Ernest Van Dijckkaai / Suikerrui / Steenplein,K645_09,GEWOON,GEEN,FIETS_TERUGMELD,3_STANDAARD,2013-05-01T00:00:00.000Z
4.393889016442984,51.212212592612154,136557,VKL_0147,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_01,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.393897542517624,51.212170924041594,136558,VKL_0148,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_02,GEWOON,RADAR_AUTO,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.393785870746698,51.21207417459955,136559,VKL_0149,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_03,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.393727104629908,51.212077222762773,136560,VKL_0150,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_04,GEWOON,RADAR_AUTO,GEEN,3_STANDAARD | 2_VOET | 3_PIJLEN_RECHTS,2013-05-01T00:00:00.000Z
4.393548446581687,51.212131174847777,136561,VKL_0151,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_05,GEWOON,GEEN,GEEN,3_STANDAARD | 3_PIJLEN_RECHTS,2013-05-01T00:00:00.000Z
4.39353291850396,51.212197299689869,136562,VKL_0152,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_06,GEWOON,RADAR_AUTO,GEEN,3_STANDAARD | 2_VOET | 2_VOET,2013-05-01T00:00:00.000Z
4.393652304828792,51.212293900286163,136563,VKL_0153,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_07,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.393718803126801,51.212303612236717,136564,VKL_0154,2000,ANTWERPEN,Vlaamsekaai / Kloosterstraat / Scheldestraat / Graaf van Egmontstraat,K641_08,GEWOON,RADAR_AUTO,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.395525513969583,51.218646892364525,136565,VKL_0155,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_01,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.395428989661336,51.218522180994313,136566,VKL_0156,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_02,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 2_VOET | 1_300_GROEN_PIJL_LINKS,2013-05-01T00:00:00.000Z
4.395218814409732,51.218579150271623,136567,VKL_0157,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_03,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 1_ORANJE,2013-05-01T00:00:00.000Z
4.395364687653159,51.218930332788446,136568,VKL_0158,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_04,GEWOON,GEEN,GEEN,3_FIETS,2013-05-01T00:00:00.000Z
4.395282092807171,51.21896347945863,136569,VKL_0159,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_05,GEWOON,RADAR_AUTO,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.395359639102884,51.219056649646078,136570,VKL_0160,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_06,GEWOON,GEEN,GEEN,3_FIETS | 2_VOET,2013-05-01T00:00:00.000Z
4.39557156912911,51.219134656625229,136571,VKL_0161,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_07,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.395800414154609,51.219074639783493,136572,VKL_0162,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_08,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.395796160413972,51.218983207248321,136573,VKL_0163,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_09,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.39574492448285,51.218911976349837,136574,VKL_0164,2000,ANTWERPEN,Ernest Van Dijckkaai / Plantinkaai / Sint-Jansvliet,K646_10,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.401259599459082,51.211410106247918,136575,VKL_0165,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_01,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 2_VOET | 1_ORANJE,2013-05-01T00:00:00.000Z
4.401337762128875,51.211323080853013,136576,VKL_0166,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_02,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.401464849470674,51.211099402304377,136577,VKL_0167,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_03,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 1_GROEN_PIJL_LINKS,2013-05-01T00:00:00.000Z
4.401259640207843,51.21105324794474,136578,VKL_0168,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_04,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.400963354464301,51.21123115052373,136579,VKL_0169,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_07,GEWOON,GEEN,GEEN,3_FIETS | 2_VOET,2013-05-01T00:00:00.000Z
4.401075873029716,51.211410248488328,136580,VKL_0170,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_10,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 2_VOET,2013-05-01T00:00:00.000Z
4.400757434931518,51.211592642830972,136581,VKL_0171,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_11,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.400778178448792,51.211666867954754,136582,VKL_0172,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_12,GEWOON,GEEN,GEEN,3_STANDAARD,2013-05-01T00:00:00.000Z
4.400795556265846,51.211737095956046,136583,VKL_0173,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_13,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.401012651124811,51.211608543484687,136584,VKL_0174,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_17,GEWOON,GEEN,GEEN,3_STANDAARD,2013-05-01T00:00:00.000Z
4.400990247296301,51.21170664304671,136585,VKL_0175,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_16,GEWOON,GEEN,GEEN,3_STANDAARD,2013-05-01T00:00:00.000Z
4.400879717257151,51.211846465274938,136586,VKL_0176,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_14,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.400979760803853,51.211850880432259,136587,VKL_0177,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_15,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.400922688219898,51.211374448947986,136588,VKL_0178,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_09,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.40090123368106,51.211333166600532,136589,VKL_0179,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_08,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.401054229581397,51.211136552621539,136590,VKL_0180,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_06,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.401169324965566,51.211066886240332,136591,VKL_0181,2000,ANTWERPEN,Kasteelpleinstraat / Verbondstraat /Vrijheidstraat / Terninckstraat / Kronenburgstraat,K617_05,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.418193347651669,51.244550743395983,136592,VKL_0182,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_14,GEWOON,GEEN,GEEN,3_FIETS,2018-09-18T00:00:00.000Z
4.418060993373965,51.244580583057306,136593,VKL_0183,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_01,BP_LANG,GEEN,GEEN,3_STANDAARD | 2_VOET | 3_STANDAARD,2018-09-18T00:00:00.000Z
4.41806243118827,51.244722087113026,136594,VKL_0184,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_02,BP_KORT,GEEN,GEEN,3_FIETS | 2_VOET | 3_PIJLEN_LINKS | 3_PIJLEN_LINKS,2018-09-18T00:00:00.000Z
4.418062760799095,51.244771690723667,136595,VKL_0185,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_03,GEWOON,GEEN,GEEN,2_VOET,2018-09-18T00:00:00.000Z
4.418063173097509,51.244859651881676,136596,VKL_0186,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_04,GEWOON,GEEN,GEEN,3_FIETS | 2_VOET,2018-09-18T00:00:00.000Z
4.418175880135434,51.244934898301992,136597,VKL_0187,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_05,BP_LANG,GEEN,GEEN,3_STANDAARD | 2_VOET | 3_STANDAARD,2018-09-18T00:00:00.000Z
4.418468669917791,51.24493443234563,136598,VKL_0188,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_07,GEWOON,GEEN,GEEN,3_FIETS | 2_VOET,2018-09-18T00:00:00.000Z
4.418734827873662,51.244909236772351,136599,VKL_0189,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_09,GEWOON,GEEN,GEEN,1_ORANJE,2018-09-18T00:00:00.000Z
4.418492086982432,51.244868187560947,136600,VKL_0190,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_08,BP_LANG,GEEN,GEEN,3_STANDAARD | 3_STANDAARD,2018-09-18T00:00:00.000Z
4.418511806060281,51.244788405265822,136601,VKL_0191,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_10,GEWOON,GEEN,OV,3_STANDAARD | 3_PIJLEN_RECHTDOOR,2018-09-18T00:00:00.000Z
4.418449975604675,51.244522431758028,136602,VKL_0192,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_12,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2018-09-18T00:00:00.000Z
4.418235638808755,51.244522550727389,136603,VKL_0193,2030,ANTWERPEN,Groenendaallaan / Kotterstraat,K779_13,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2018-09-18T00:00:00.000Z
4.423733988641735,51.247108687071027,136604,VKL_0194,2030,ANTWERPEN,Columbiastraat (VOP school offic.onderwijs),K684_01,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.423786533408224,51.246914506155107,136605,VKL_0195,2030,ANTWERPEN,Columbiastraat (VOP school offic.onderwijs),K684_02,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.423653354860279,51.246901892619888,136606,VKL_0196,2030,ANTWERPEN,Columbiastraat (VOP school offic.onderwijs),K684_03,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.423552768567752,51.246925228520254,136607,VKL_0197,2030,ANTWERPEN,Columbiastraat (VOP school offic.onderwijs),K684_04,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.423548573321618,51.247046246206509,136608,VKL_0198,2030,ANTWERPEN,Columbiastraat (VOP school offic.onderwijs),K684_05,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.423574514758284,51.247096575681667,136609,VKL_0199,2030,ANTWERPEN,Columbiastraat (VOP school offic.onderwijs),K684_06,GEWOON,GEEN,VG_TERUGMELD,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.423111677683126,51.253819487659079,136610,VKL_0200,2030,ANTWERPEN,Columbiastraat (VOP school vrij onderwijs),K685_01,GEWOON,GEEN,VG,3_VERVANGEND_ORANJE | 2_VOET | 3_VERVANGEND_ORANJE,2013-05-01T00:00:00.000Z
4.422969253050606,51.253849919815167,136611,VKL_0201,2030,ANTWERPEN,Columbiastraat (VOP school vrij onderwijs),K685_02,GEWOON,GEEN,VG_TERUGMELD,3_VERVANGEND_ORANJE | 2_VOET | 3_VERVANGEND_ORANJE,2013-05-01T00:00:00.000Z
4.418545877510518,51.219529266837078,136612,VKL_0202,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_12,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.418611155657899,51.219455376823724,136613,VKL_0203,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_01,BP_KORT,RADAR_AUTO,GEEN,3_STANDAARD | 2_VOET | 3_STANDAARD,2013-05-01T00:00:00.000Z
4.418437837350145,51.219236941151415,136614,VKL_0204,2018,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_05,GEWOON,GEEN,GEEN,3_STANDAARD,2013-05-01T00:00:00.000Z
4.41833595173774,51.219563359380899,136615,VKL_0205,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_11,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 1_GROEN_PIJL_LINKS,2013-05-01T00:00:00.000Z
4.418588900204026,51.219366496518425,136616,VKL_0206,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_02,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.418548553780588,51.219269967618672,136617,VKL_0207,2018,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_04,GEWOON,GEEN,GEEN,2_VOET | 1_ORANJE,2013-05-01T00:00:00.000Z
4.418223800383872,51.219020575439849,136618,VKL_0208,2018,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_06,GEWOON,GEEN,GEEN,3_VERVANGEND_ORANJE,2013-05-01T00:00:00.000Z
4.41832803651124,51.219310913830952,136619,VKL_0209,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_07,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 3_FIETS,2013-05-01T00:00:00.000Z
4.418264323307147,51.219341677613748,136620,VKL_0210,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_08,GEWOON,GEEN,GEEN,3_PIJLEN_RECHTDOOR | 1_ORANJE,2013-05-01T00:00:00.000Z
4.418293372844492,51.219409684044713,136621,VKL_0211,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_09,BP_KORT,RADAR_AUTO,GEEN,3_STANDAARD | 2_VOET | 3_STANDAARD | 1_ORANJE,2013-05-01T00:00:00.000Z
4.418322756352379,51.21954179194924,136622,VKL_0212,2060,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_10,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.418330306984597,51.21900467197753,136623,VKL_0213,2018,ANTWERPEN,Gemeentestraat / Van Stralenstraat / Anneessensstraat,K321_05,GEWOON,GEEN,GEEN,3_STANDAARD,2013-05-01T00:00:00.000Z
4.437148425777109,51.18248941063181,136624,VKL_0214,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_01,GEWOON,GEEN,GEEN,3_FIETS | 2_VOET,2013-05-01T00:00:00.000Z
4.437198535785165,51.182525393835085,136625,VKL_0215,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_02,GEWOON,GEEN,GEEN,3_STANDAARD,2013-05-01T00:00:00.000Z
4.437311154730454,51.182585299299667,136626,VKL_0216,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_03,GEWOON,GEEN,GEEN,3_STANDAARD,2013-05-01T00:00:00.000Z
4.43743360541258,51.182604213914779,136627,VKL_0217,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_04,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET | 2_VOET,2013-05-01T00:00:00.000Z
4.437513272284217,51.182541848776296,136628,VKL_0218,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_05,GEWOON,GEEN,GEEN,3_STANDAARD | 2_VOET,2013-05-01T00:00:00.000Z
4.437474993964347,51.182517611249438,136629,VKL_0219,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_06,GEWOON,GEEN,GEEN,3_FIETS,2013-05-01T00:00:00.000Z
4.437710909811841,51.182393673461668,136630,VKL_0220,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_07,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.437758631599107,51.182357703805302,136631,VKL_0221,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_08,GEWOON,GEEN,GEEN,2_VOET,2013-05-01T00:00:00.000Z
4.437757319138845,51.182312017710061,136632,VKL_0222,2600,BERCHEM,Fruithoflaan / Berchemboslaan / Oogststraat,K678_09,GEWOON,GEEN,GEEN,3_FIETS | 2_VOET,2013-05-01T00:00:00.000Z
